File A,File B,Commits together,Coupling %
epan/dissectors/packet-dcerpc-frstrans.c,epan/dissectors/packet-dcerpc-svcctl.c,7,31.82
epan/dissectors/packet-dcerpc-drsuapi.c,epan/dissectors/packet-dcerpc-mapi.c,7,31.82
epan/dissectors/packet-dcerpc-drsuapi.c,epan/dissectors/packet-dcerpc-witness.c,7,31.82
epan/dissectors/packet-dcerpc-drsuapi.c,epan/dissectors/packet-dcerpc-winreg.c,7,31.82
epan/dissectors/packet-netlink-net_dm.c,epan/dissectors/packet-netlink-sock_diag.c,7,31.82
epan/dissectors/packet-lisp-tcp.c,epan/dissectors/packet-lisp.c,7,31.82
epan/dissectors/packet-netlink-net_dm.c,epan/dissectors/packet-netlink-nl80211.c,7,31.82
epan/dissectors/packet-dcerpc-frsrpc.c,epan/dissectors/packet-dcerpc-frstrans.c,7,31.82
epan/dissectors/packet-netlink-net_dm.c,epan/dissectors/packet-netlink-route.c,7,31.82
epan/dfilter/gencode.c,epan/dfilter/syntax-tree.h,20,31.75
epan/dfilter/dfilter-int.h,epan/dfilter/dfunctions.c,19,31.67
epan/dfilter/dfunctions.c,epan/dfilter/dfvm.c,19,31.67
ui/qt/rtp_player_dialog.cpp,ui/qt/rtp_stream_dialog.cpp,18,31.58
sharkd_session.c,ui/io_graph_item.h,6,31.58
epan/wslua/wslua_frame_info.c,epan/wslua/wslua_proto_field.c,6,31.58
epan/follow.h,ui/qt/follow_stream_dialog.h,6,31.58
epan/dissectors/packet-bluetooth.h,epan/dissectors/packet-btatt.c,6,31.58
epan/wslua/wslua_frame_info.c,epan/wslua/wslua_tree.c,6,31.58
epan/address.h,epan/address_types.c,6,31.58
epan/dfilter/dfilter.c,epan/dfilter/syntax-tree.h,24,31.58
epan/dissectors/packet-bluetooth.h,epan/dissectors/packet-bthci_evt.c,6,31.58
editcap.c,ui/failure_message.c,5,31.25
ui/qt/main_window.h,ui/qt/main_window_layout.cpp,5,31.25
ui/qt/main_window_layout.cpp,ui/qt/packet_list.cpp,5,31.25
ui/qt/packet_list.cpp,ui/ws_ui_util.h,5,31.25
file.c,ui/ws_ui_util.h,5,31.25
ui/qt/welcome_page.h,ui/qt/wireshark_main_window.cpp,5,31.25
ui/qt/iax2_analysis_dialog.cpp,ui/qt/rtp_analysis_dialog.cpp,10,31.25
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-iwbemlevel1login.c,5,31.25
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-iwbemservices.c,5,31.25
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-iwbemloginclientid.c,5,31.25
epan/dissectors/packet-dcerpc-iwbemloginclientid.c,epan/dissectors/packet-dcerpc-winspool.c,5,31.25
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-iwbemservices.c,5,31.25
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-iwbemloginclientidex.c,5,31.25
epan/dissectors/packet-dcerpc-dnsserver.c,epan/dissectors/packet-dcerpc-iwbemservices.c,5,31.25
ui/qt/iax2_analysis_dialog.cpp,ui/qt/io_graph_dialog.cpp,10,31.25
epan/dissectors/packet-dcerpc-iwbemlevel1login.c,epan/dissectors/packet-dcerpc-winspool.c,5,31.25
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-iwbemlevel1login.c,5,31.25
captype.c,text2pcap.c,10,31.25
epan/dissectors/packet-dcerpc-iwbemservices.c,epan/dissectors/packet-dcerpc-mapi.c,5,31.25
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-iwbemloginclientidex.c,5,31.25
epan/dissectors/packet-dcerpc-iwbemloginclientidex.c,epan/dissectors/packet-dcerpc-mapi.c,5,31.25
epan/dissectors/packet-dcerpc-iwbemloginclientidex.c,epan/dissectors/packet-dcerpc-winspool.c,5,31.25
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-iwbemloginclientid.c,5,31.25
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-iwbemloginclientid.c,5,31.25
ui/qt/models/profile_model.cpp,ui/qt/utils/wireshark_zip_helper.cpp,5,31.25
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-iwbemlevel1login.c,5,31.25
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-iwbemloginclientid.c,5,31.25
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-iwbemloginclientidex.c,5,31.25
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-iwbemservices.c,5,31.25
epan/dissectors/packet-dcerpc-iwbemservices.c,epan/dissectors/packet-dcerpc-winspool.c,5,31.25
epan/dissectors/packet-dcerpc-dnsserver.c,epan/dissectors/packet-dcerpc-iwbemlevel1login.c,5,31.25
epan/dissectors/packet-dcerpc-dnsserver.c,epan/dissectors/packet-dcerpc-iwbemloginclientid.c,5,31.25
epan/dissectors/packet-dcerpc-dnsserver.c,epan/dissectors/packet-dcerpc-iwbemloginclientidex.c,5,31.25
epan/dissectors/packet-dcerpc-iwbemlevel1login.c,epan/dissectors/packet-dcerpc-mapi.c,5,31.25
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-iwbemservices.c,5,31.25
ui/commandline.h,ui/stratoshark/stratoshark_main.cpp,5,31.25
epan/dissectors/packet-dcerpc-iwbemloginclientid.c,epan/dissectors/packet-dcerpc-mapi.c,5,31.25
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-iwbemloginclientidex.c,5,31.25
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-iwbemlevel1login.c,5,31.25
epan/dfilter/dfvm.c,epan/dfilter/semcheck.c,34,31.19
reordercap.c,text2pcap.c,14,31.11
reordercap.c,sharkd.c,14,31.11
dftest.c,reordercap.c,14,31.11
reordercap.c,ui/qt/main.cpp,14,31.11
extcap/androiddump.c,extcap/udpdump.c,9,31.03
epan/dissectors/packet-bluetooth-data.c,epan/dissectors/usb.c,9,31.03
epan/dissectors/packet-nvme-tcp.c,epan/dissectors/packet-nvme.c,9,31.03
epan/dissectors/asn1/lte-rrc/packet-lte-rrc-template.c,epan/dissectors/packet-lte-rrc.h,4,30.77
epan/stats_tree.c,epan/stats_tree_priv.h,4,30.77
epan/dissectors/asn1/nr-rrc/packet-nr-rrc-template.c,epan/dissectors/packet-lte-rrc.h,4,30.77
epan/wslua/wslua_file_handler.c,epan/wslua/wslua_struct.c,4,30.77
mergecap.c,wiretap/merge.h,4,30.77
epan/dissectors/packet-lte-rrc.h,epan/dissectors/packet-x2ap.c,4,30.77
epan/stats_tree.h,epan/stats_tree_priv.h,4,30.77
tfshark.c,ui/qt/main.cpp,28,30.77
epan/stats_tree.c,epan/stats_tree.h,4,30.77
epan/dissectors/asn1/x2ap/packet-x2ap-template.c,epan/dissectors/packet-lte-rrc.h,4,30.77
epan/dissectors/packet-netlink-psample.c,epan/dissectors/packet-netlink-route.c,4,30.77
epan/dissectors/packet-netlink-psample.c,epan/dissectors/packet-netlink.c,4,30.77
tshark.c,wiretap/merge.h,4,30.77
epan/column-info.h,ui/qt/packet_list.cpp,4,30.77
epan/dissectors/packet-netlink-psample.c,epan/dissectors/packet-netlink-sock_diag.c,4,30.77
epan/dissectors/packet-netlink-nl80211.c,epan/dissectors/packet-netlink-psample.c,4,30.77
epan/column-info.h,epan/column.h,4,30.77
epan/dissectors/packet-netlink-netfilter.c,epan/dissectors/packet-netlink-psample.c,4,30.77
extcap/dpauxmon.c,extcap/randpktdump.c,8,30.77
extcap/dpauxmon.c,extcap/sshdump.c,8,30.77
epan/wslua/wslua_column.c,epan/wslua/wslua_pinfo.c,4,30.77
ui/qt/capture_options_dialog.h,ui/qt/interface_frame.cpp,4,30.77
ui/qt/models/decode_as_model.cpp,ui/qt/models/dissector_tables_model.cpp,4,30.77
epan/dissectors/packet-lte-rrc.h,epan/dissectors/packet-nr-rrc.h,4,30.77
epan/dissectors/packet-netlink-net_dm.c,epan/dissectors/packet-netlink-psample.c,4,30.77
epan/dissectors/packet-netlink-generic.c,epan/dissectors/packet-netlink-psample.c,4,30.77
ui/qt/io_graph_dialog.cpp,ui/qt/uat_frame.cpp,4,30.77
epan/dfilter/dfilter-int.h,epan/dfilter/syntax-tree.h,20,30.77
epan/dissectors/packet-tls.c,wsutil/wsgcrypt.h,4,30.77
extcap/androiddump.c,extcap/dpauxmon.c,8,30.77
ui/qt/import_text_dialog.h,ui/text_import.c,4,30.77
ui/rtp_stream.h,ui/tap-rtp-common.c,4,30.77
ui/qt/capture_options_dialog.h,ui/qt/wireshark_main_window_slots.cpp,4,30.77
epan/dissectors/packet-http2.c,epan/follow.c,4,30.77
epan/dissectors/packet-dcerpc-epm.c,epan/dissectors/packet-dcerpc.c,4,30.77
ui/qt/wireshark_main_window_slots.cpp,ui/stratoshark/stratoshark_main_window.cpp,15,30.61
capinfos.c,mergecap.c,15,30.61
ui/logray/logray_main_window_slots.cpp,ui/qt/wireshark_main_window.h,22,30.56
epan/dissectors/packet-netlink-nl80211.c,epan/dissectors/packet-netlink-route.c,7,30.43
epan/dissectors/packet-netlink-netfilter.c,epan/dissectors/packet-netlink-nl80211.c,7,30.43
ui/qt/voip_calls_dialog.h,ui/voip_calls.c,7,30.43
extcap/etwdump.c,extcap/sdjournal.c,7,30.43
epan/dissectors/packet-dcerpc-winreg.c,epan/dissectors/packet-dcerpc-witness.c,7,30.43
epan/dfilter/dfvm.c,epan/ftypes/ftype-guid.c,7,30.43
epan/dissectors/packet-ilp.c,epan/dissectors/packet-ulp.c,7,30.43
epan/dfilter/dfvm.c,epan/ftypes/ftype-ipv6.c,10,30.3
ui/qt/conversation_dialog.cpp,ui/qt/widgets/traffic_tab.cpp,10,30.3
epan/dissectors/packet-gsm_a_common.h,epan/dissectors/packet-nas_eps.c,10,30.3
epan/dissectors/packet-frame.c,epan/frame_data.c,10,30.3
fuzz/fuzzshark.c,randpkt.c,10,30.3
epan/enterprises.c,epan/pci-ids.c,24,30.0
ui/stratoshark/stratoshark_application.cpp,ui/stratoshark/stratoshark_main.cpp,3,30.0
wsutil/wmem/wmem_array.h,wsutil/wmem/wmem_map.h,3,30.0
capinfos.c,tshark.c,21,30.0
epan/dissectors/packet-sgp22.c,epan/dissectors/packet-sgp32.c,3,30.0
epan/dissectors/packet-ber.c,epan/dissectors/packet-ber.h,3,30.0
epan/dissectors/packet-sysdig-event.c,plugins/epan/sysdig_bridge/packet-sysdig-bridge.h,3,30.0
epan/dissectors/packet-smb-sidsnooping.c,epan/ftypes/ftypes-int.h,3,30.0
epan/dissectors/packet-smb-sidsnooping.c,epan/ftypes/ftypes.h,3,30.0
epan/crypt/dot11decrypt_int.h,epan/crypt/dot11decrypt_user.h,3,30.0
epan/dissectors/packet-dcerpc-lsa.c,epan/dissectors/packet-dcerpc-samr.c,9,30.0
wsutil/wmem/wmem_strbuf.c,wsutil/wmem/wmem_strutl.c,3,30.0
epan/dissectors/packet-zbee-zcl-ha.c,epan/dissectors/packet-zbee-zcl.h,3,30.0
epan/dissectors/packet-zbee-zcl-ha.c,epan/dissectors/packet-zbee-zcl-se.c,3,30.0
epan/dissectors/packet-zbee-zcl-general.c,epan/dissectors/packet-zbee-zcl.h,3,30.0
epan/crypt/dot11decrypt_system.h,epan/crypt/dot11decrypt_util.h,3,30.0
epan/crypt/dot11decrypt_util.h,epan/dissectors/packet-ieee80211.c,3,30.0
epan/dissectors/packet-gmr1_bcch.c,epan/dissectors/packet-gsm_rlcmac.c,3,30.0
epan/crypt/dot11decrypt_int.h,epan/dissectors/packet-ieee80211.c,3,30.0
epan/dissectors/packet-xmpp-utils.c,epan/dissectors/packet-xmpp.c,3,30.0
epan/dissectors/packet-http.c,epan/req_resp_hdrs.c,3,30.0
epan/dissectors/packet-rtsp.c,epan/req_resp_hdrs.c,3,30.0
epan/dfilter/gencode.c,epan/ftypes/ftype-none.c,6,30.0
extcap/extcap-base.h,extcap/sshdump.c,6,30.0
epan/dfilter/dfvm.h,epan/ftypes/ftype-none.c,6,30.0
ui/qt/follow_stream_dialog.cpp,ui/qt/widgets/follow_stream_text.cpp,3,30.0
epan/dissectors/packet-bthci_cmd.c,epan/dissectors/packet-bthci_vendor_android.c,3,30.0
plugins/epan/opcua/opcua.c,plugins/epan/opcua/opcua_transport_layer.c,3,30.0
ui/qt/interface_frame.cpp,ui/qt/models/interface_tree_model.h,3,30.0
ui/qt/extcap_argument.h,ui/qt/extcap_argument_multiselect.cpp,3,30.0
epan/dissectors/packet-xmpp-utils.h,epan/dissectors/packet-xmpp.c,3,30.0
ui/preference_utils.c,ui/preference_utils.h,3,30.0
ui/qt/funnel_statistics.cpp,ui/qt/funnel_text_dialog.cpp,3,30.0
epan/dissectors/packet-dua.c,epan/dissectors/packet-iua.c,3,30.0
epan/dissectors/packet-dua.c,epan/dissectors/packet-sua.c,3,30.0
ui/qt/widgets/capture_filter_edit.cpp,ui/qt/widgets/field_filter_edit.cpp,3,30.0
epan/dissectors/packet-oampdu.c,epan/dissectors/packet-ossp.c,3,30.0
ui/qt/widgets/display_filter_edit.cpp,ui/qt/widgets/field_filter_edit.cpp,3,30.0
plugins/epan/profinet/packet-dcerpc-pn-io.c,plugins/epan/profinet/packet-pn-dcp.c,9,30.0
epan/dissectors/packet-eti.c,epan/dissectors/packet-xti.c,3,30.0
epan/dissectors/asn1/m2ap/packet-m2ap-template.c,epan/dissectors/packet-m2ap.c,3,30.0
epan/dissectors/packet-usb-hub.c,epan/dissectors/packet-usb.c,3,30.0
epan/dissectors/packet-usb-hid.c,epan/dissectors/packet-usb-hub.c,3,30.0
ui/qt/manage_interfaces_dialog.cpp,ui/qt/models/interface_tree_model.h,3,30.0
ui/qt/capture_options_dialog.cpp,ui/qt/models/interface_tree_model.h,3,30.0
extcap.c,ui/qt/extcap_argument.h,3,30.0
epan/dfilter/dfilter-int.h,epan/dfilter/sttype-string.c,6,30.0
plugins/epan/mate/mate.h,plugins/epan/mate/packet-mate.c,3,30.0
epan/dissectors/packet-eobi.c,epan/dissectors/packet-xti.c,3,30.0
plugins/epan/mate/mate_util.c,plugins/epan/mate/packet-mate.c,3,30.0
ui/qt/welcome_page.h,ui/qt/widgets/info_banner_widget.cpp,3,30.0
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-winreg.c,6,30.0
epan/dissectors/packet-cms.c,epan/dissectors/packet-cms.h,3,30.0
epan/prefs-int.h,ui/qt/module_preferences_scroll_area.cpp,6,30.0
epan/dfilter/drange.h,epan/dfilter/sttype-field.c,3,30.0
wsutil/wmem/wmem_strutl.c,wsutil/wmem/wmem_test.c,3,30.0
ringbuffer.h,tshark.c,3,30.0
epan/dfilter/drange.h,epan/dfilter/gencode.c,3,30.0
capture_opts.h,ringbuffer.h,3,30.0
epan/dissectors/packet-dcom-remunkn.c,epan/dissectors/packet-dcom.c,3,30.0
epan/dissectors/packet-dua.c,epan/dissectors/packet-m3ua.c,3,30.0
capture_opts.c,ringbuffer.h,3,30.0
epan/dissectors/packet-umts_mac.c,epan/dissectors/packet-umts_rlc.c,3,30.0
cfile.h,ringbuffer.h,3,30.0
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-drsuapi.c,6,30.0
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-svcctl.c,6,30.0
epan/tvbtest.c,epan/tvbuff_subset.c,3,30.0
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-frstrans.c,6,30.0
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-frsrpc.c,6,30.0
epan/prefs.c,ui/qt/module_preferences_scroll_area.cpp,6,30.0
epan/dfilter/syntax-tree.c,epan/ftypes/ftype-none.c,6,30.0
ui/qt/gsm_map_summary_dialog.cpp,ui/qt/mtp3_summary_dialog.cpp,3,30.0
extcap.h,ui/qt/extcap_argument.h,3,30.0
ui/qt/io_graph_dialog.cpp,ui/qt/plot_dialog.cpp,6,30.0
epan/dissectors/packet-dcerpc.c,epan/guid-utils.c,3,30.0
epan/dfilter/dfilter.c,epan/dfilter/dfunctions.c,18,30.0
ui/stratoshark/stratoshark_application.cpp,ui/stratoshark/stratoshark_main_window.cpp,3,30.0
ui/stratoshark/stratoshark_application.cpp,ui/stratoshark/stratoshark_main_window_slots.cpp,3,30.0
ui/stratoshark/stratoshark_application.cpp,ui/stratoshark/stratoshark_main_window.h,3,30.0
wiretap/file_access.c,wiretap/json_log.c,3,30.0
tshark.c,writecap/pcapio.h,3,30.0
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-witness.c,6,30.0
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-winreg.c,6,30.0
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-drsuapi.c,6,30.0
ui/qt/models/pref_models.cpp,ui/qt/module_preferences_scroll_area.cpp,6,30.0
ui/qt/models/profile_model.h,ui/qt/profile_dialog.cpp,3,30.0
epan/req_resp_hdrs.c,epan/tvbuff.c,3,30.0
ui/qt/widgets/field_filter_edit.cpp,ui/qt/widgets/syntax_line_edit.cpp,3,30.0
epan/dissectors/packet-usbms-bot.c,epan/dissectors/packet-usbms-uasp.c,3,30.0
ui/qt/sequence_dialog.cpp,ui/qt/voip_calls_dialog.cpp,11,29.73
ui/qt/rtp_player_dialog.cpp,ui/qt/voip_calls_dialog.cpp,11,29.73
ui/qt/main.cpp,ui/qt/main_application.h,8,29.63
ui/qt/main_application.h,ui/qt/wireshark_main_window.cpp,8,29.63
capture/capture-pcap-util.c,dumpcap.c,13,29.55
epan/dissectors/packet-dcerpc-drsuapi.c,epan/dissectors/packet-dcerpc-dssetup.c,5,29.41
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-frsrpc.c,5,29.41
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-witness.c,5,29.41
epan/dissectors/packet-dcerpc-efs.c,epan/dissectors/packet-dcerpc-eventlog.c,5,29.41
epan/reassemble.c,epan/reassemble_test.c,5,29.41
epan/dissectors/packet-dcerpc-dnsserver.c,epan/dissectors/packet-dcerpc-fsrvp.c,5,29.41
epan/dissectors/packet-dcerpc-dnsserver.c,epan/dissectors/packet-dcerpc-efs.c,5,29.41
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-lsa.c,5,29.41
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-winreg.c,5,29.41
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-dssetup.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-efs.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-frsrpc.c,5,29.41
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-efs.c,5,29.41
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-efs.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-witness.c,5,29.41
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-dssetup.c,5,29.41
tshark.c,ui/dissect_opts.c,5,29.41
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-fsrvp.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-frstrans.c,5,29.41
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-samr.c,5,29.41
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-svcctl.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-lsa.c,5,29.41
epan/dissectors/packet-isis-hello.c,epan/dissectors/packet-isis-lsp.c,5,29.41
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-fsrvp.c,5,29.41
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-frstrans.c,5,29.41
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-efs.c,5,29.41
epan/dissectors/packet-dcerpc-efs.c,epan/dissectors/packet-dcerpc-mapi.c,5,29.41
epan/dissectors/packet-dcerpc-efs.c,epan/dissectors/packet-dcerpc-winspool.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-samr.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-svcctl.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-fsrvp.c,5,29.41
epan/dissectors/packet-dcerpc-fsrvp.c,epan/dissectors/packet-dcerpc-mapi.c,5,29.41
epan/dissectors/packet-dcerpc-fsrvp.c,epan/dissectors/packet-dcerpc-winspool.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-dfs.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-winreg.c,5,29.41
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-fsrvp.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-clusapi.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-drsuapi.c,5,29.41
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-dssetup.c,5,29.41
epan/dissectors/packet-dtls.c,epan/dissectors/packet-tls.c,19,29.23
ui/qt/iax2_analysis_dialog.cpp,ui/qt/lte_rlc_graph_dialog.cpp,7,29.17
epan/dissectors/packet-dcerpc-samr.c,epan/dissectors/packet-dcerpc-winreg.c,7,29.17
epan/dissectors/packet-dcerpc-mapi.c,epan/dissectors/packet-dcerpc-winreg.c,7,29.17
epan/dissectors/packet-netlink-generic.c,epan/dissectors/packet-netlink-route.c,7,29.17
epan/dissectors/packet-netlink-generic.c,epan/dissectors/packet-netlink.c,7,29.17
epan/dissectors/packet-dcerpc-lsa.c,epan/dissectors/packet-dcerpc-winreg.c,7,29.17
epan/ftypes/ftypes.h,epan/proto.c,18,29.03
epan/dissectors/packet-pdcp-lte.c,epan/dissectors/packet-pdcp-nr.c,11,28.95
rawshark.c,ui/qt/main.cpp,26,28.89
epan/manuf-data.c,epan/pci-ids.c,23,28.75
epan/dissectors/packet-per.c,epan/dissectors/packet-per.h,4,28.57
epan/decode_as.c,ui/qt/models/decode_as_model.h,4,28.57
capinfos.c,editcap.c,20,28.57
ui/qt/rtp_stream_dialog.h,ui/qt/sequence_dialog.cpp,6,28.57
epan/dissectors/packet-dcerpc-eventlog.c,epan/dissectors/packet-dcerpc-frsrpc.c,6,28.57
ui/qt/rtp_stream_dialog.h,ui/qt/sequence_dialog.h,6,28.57
extcap/randpktdump.c,extcap/udpdump.c,8,28.57
epan/addr_resolv.h,ui/qt/models/resolved_addresses_models.cpp,4,28.57
epan/dfilter/dfilter-int.h,epan/dfilter/dfilter.h,10,28.57
epan/dissectors/packet-dcerpc-frsrpc.c,epan/dissectors/packet-dcerpc-misc.c,4,28.57
mergecap.c,tfshark.c,14,28.57
capture/capture-pcap-util-int.h,capture/capture_ifinfo.h,4,28.57
extcap/etwdump.c,extcap/randpktdump.c,8,28.57
extcap/randpktdump.c,extcap/sshdump.c,8,28.57
epan/wslua/wslua_gui.c,epan/wslua/wslua_util.c,4,28.57
epan/protobuf_lang_tree.c,epan/protobuf_lang_tree.h,4,28.57
strato.c,ui/stratoshark/stratoshark_main.cpp,10,28.57
epan/dfilter/dfilter.c,epan/dfilter/semcheck.c,34,28.57
ui/qt/voip_calls_dialog.h,ui/voip_calls.h,4,28.57
epan/exported_pdu.c,epan/exported_pdu.h,4,28.57
epan/dissectors/packet-tcp.c,epan/exported_pdu.c,4,28.57
epan/dissectors/packet-exported_pdu.c,epan/exported_pdu.h,4,28.57
epan/ftypes/ftype-protocol.c,wsutil/regex.c,4,28.57
epan/dissectors/file-file.c,epan/dissectors/packet-frame.c,4,28.57
capture/capture-pcap-util-int.h,ui/qt/manage_interfaces_dialog.cpp,4,28.57
epan/dfilter/dfilter.c,epan/dfilter/gencode.c,18,28.57
file.c,ui/qt/models/packet_list_record.cpp,6,28.57
epan/ftypes/ftype-string.c,wsutil/regex.c,4,28.57
epan/tvbtest.c,epan/tvbuff.h,8,28.57
epan/dissectors/packet-dcerpc.c,ui/qt/models/decode_as_model.h,4,28.57
cfile.h,tshark.c,6,28.57
ui/io_graph_item.c,ui/qt/io_graph_dialog.h,6,28.57
epan/addr_resolv.c,ui/qt/models/resolved_addresses_models.cpp,4,28.57
wiretap/file_access.c,wiretap/introspection-enums.c,4,28.57
wiretap/introspection-enums.c,wiretap/wtap.c,4,28.57
epan/dissectors/packet-btatt.c,ui/qt/bluetooth_att_server_attributes_dialog.cpp,4,28.57
extcap/ciscodump.c,extcap/randpktdump.c,8,28.57
epan/dfilter/syntax-tree.h,epan/ftypes/ftype-double.c,8,28.57
epan/dissectors/packet-netlink-route.c,epan/dissectors/packet-netlink-sock_diag.c,8,28.57
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-misc.c,4,28.57
epan/dissectors/packet-dcerpc-drsuapi.c,epan/dissectors/packet-dcerpc-misc.c,4,28.57
ui/qt/rtp_stream_dialog.cpp,ui/qt/sequence_dialog.cpp,14,28.57
strato.c,tfshark.c,10,28.57
cfile.h,file.h,6,28.57
epan/dissectors/packet-dcerpc-mapi.c,epan/dissectors/packet-dcerpc-misc.c,4,28.57
epan/dissectors/packet-dcerpc-misc.c,epan/dissectors/packet-dcerpc-samr.c,4,28.57
epan/dissectors/packet-dcerpc-misc.c,epan/dissectors/packet-dcerpc-svcctl.c,4,28.57
epan/dfilter/dfilter.c,epan/dfilter/dfvm.c,31,28.44
epan/dissectors/packet-macsec.c,epan/dissectors/packet-mka.c,9,28.12
ui/qt/conversation_dialog.cpp,ui/qt/traffic_table_dialog.cpp,7,28.0
epan/dfilter/sttype-pointer.c,epan/ftypes/ftypes-int.h,7,28.0
epan/dissectors/packet-dcerpc-frsrpc.c,epan/dissectors/packet-dcerpc-svcctl.c,7,28.0
ui/stratoshark/stratoshark_main.cpp,ui/stratoshark/stratoshark_main_window_slots.cpp,14,28.0
epan/introspection-enums.c,epan/proto.h,14,28.0
epan/dissectors/packet-dcerpc-frsrpc.c,epan/dissectors/packet-dcerpc-samr.c,7,28.0
epan/dissectors/packet-dcerpc-frsrpc.c,epan/dissectors/packet-dcerpc-mapi.c,7,28.0
wsutil/time_util.c,wsutil/wslog.c,5,27.78
file_packet_provider.c,tfshark.c,5,27.78
epan/dissectors/packet-dcerpc-eventlog.c,epan/dissectors/packet-dcerpc-winspool.c,5,27.78
epan/dissectors/packet-http.h,epan/dissectors/packet-http2.c,5,27.78
epan/dissectors/packet-rdp.c,epan/dissectors/packet-rdpudp.c,5,27.78
epan/dissectors/packet-dcerpc-winspool.c,epan/dissectors/packet-dcerpc-witness.c,5,27.78
epan/dissectors/packet-dcerpc-drsuapi.c,epan/dissectors/packet-dcerpc-winspool.c,5,27.78
epan/dissectors/packet-dcerpc-samr.c,epan/dissectors/packet-dcerpc-winspool.c,5,27.78
